,name,source_facility_type,capacity,infant,toddler,facility_type,city,full_address,postal_code,provider
1200,GARDERIE LES MEILLEURS MOMENTS INC.,GARD,56.0,Y,Y,Day Care,Montréal,"12540, rue Sherbrooke Est",H1B 1C9,Province of Quèbec
1201,GARDERIE LES MERVEILLES DU PARC INC.,GARD,38.0,,,Day Care,Montréal,"812, rue Jean-Talon Ouest",H3N 1S4,Province of Quèbec
1202,GARDERIE LES MINIBULLES,GARD,80.0,Y,Y,Day Care,Montréal,"1590, rue Jean-Talon Est",H2E 1T1,Province of Quèbec
1203,GARDERIE LES OISEAUX BLEUS ST-MICHEL,GARD,80.0,,,Day Care,Montréal,"9008, boulevard Saint-Michel",H1Z 3G4,Province of Quèbec
1204,GARDERIE LES P'TITS SPORTIFS INC.,GARD,66.0,,,Day Care,Montréal,"505, rue Bélanger, bureau 260",H2S 1G5,Province of Quèbec
1205,GARDERIE LES PETITES ÉTOILES BRILLANTES,GARD,46.0,,,Day Care,Montréal,"368, boulevard Henri-Bourassa Est",H3L 1C3,Province of Quèbec
1206,GARDERIE LES PETITS ANGES,GARD,45.0,,,Day Care,Montréal,"4701, rue Sainte-Catherine Est",H1V 1Z3,Province of Quèbec
1207,GARDERIE LES PETITS ANGES DE WESLEY INC.,GARD,69.0,Y,Y,Day Care,Montréal,"5970, avenue Notre-Dame-de-Grâce",H4A 1N1,Province of Quèbec
1208,GARDERIE LES PETITS EXPLORATEURS DU QUÉBEC,GARD,37.0,,,Day Care,Montréal,"8888, rue Sherbrooke Est",H1L 1C6,Province of Quèbec
1209,GARDERIE LES PETITS INGENIEUX,GARD,80.0,,,Day Care,Montréal,"6665, avenue Papineau",H2G 2X3,Province of Quèbec
1210,GARDERIE LES PETITS INVENTEURS DE VILLERAY,GARD,48.0,,,Day Care,Montréal,"7746, rue Saint-Hubert",H2R 2N8,Province of Quèbec
1211,GARDERIE LES PETITS KOALAS DE MONTRÉAL INC.,GARD,33.0,,,Day Care,Montréal,"3842, rue Masson",H1X 1S8,Province of Quèbec
1212,GARDERIE LES PETITS LOUPS,GARD,34.0,,,Day Care,Montréal,"4384, boulevard Pie-IX",H1X 2B3,Province of Quèbec
1213,GARDERIE LES PETITS PAON INC.,GARD,17.0,,,Day Care,Montréal,"5991, avenue Victoria Bureau 4",H3W 2R9,Province of Quèbec
1214,GARDERIE LES PETITS PIEDS,GARD,52.0,,,Day Care,Montréal,"1276-1282, rue Bélanger",H2S 1H9,Province of Quèbec
1215,GARDERIE LES PETITS SCOUTS INC.,GARD,42.0,,,Day Care,Montréal,"6040, rue Dumas",H4E 2Z6,Province of Quèbec
1216,GARDERIE LES PETITS ÉCOLOS INC.,GARD,73.0,,,Day Care,Montréal,"7217, rue Saint-Denis",H2R 2E3,Province of Quèbec
1217,GARDERIE LES POUSSINS DU MONDE (B),GARD,37.0,,,Day Care,Montréal,"5801, rue Sherbrooke Est",H1N 1B3,Province of Quèbec
1218,GARDERIE LES POUSSINS DU MONDE INC.,GARD,43.0,,,Day Care,Montréal,"6871, rue Hochelaga Est",H1N 1Y5,Province of Quèbec
1219,GARDERIE LES PREMIERS PAS,GARD,80.0,,,Day Care,Montréal,"5615, chemin de la Côte-Saint-Luc",H3X 2C9,Province of Quèbec
1220,GARDERIE LES ROSSIGNOLS DU PARC INC.,GARD,18.0,,,Day Care,Montréal,"5396A, avenue du Parc",H2V 4G7,Province of Quèbec
1221,GARDERIE LES TROIS ABEILLES MI-SA-NA,GARD,21.0,,,Day Care,Montréal,"11715, rue Letellier",H3M 2Z7,Province of Quèbec
1222,GARDERIE LES TROIS GAMINES INC.,GARD,45.0,Y,Y,Day Care,Montréal,"575, rue Legendre Est",H2M 1G2,Province of Quèbec
1223,GARDERIE LES TRÉSORS DE LA PETITE ITALIE INC.,GARD,34.0,,,Day Care,Montréal,"92, rue Dante",H2S 1J7,Province of Quèbec
1224,GARDERIE LES TURBULENTS INC.,GARD,80.0,Y,Y,Day Care,Montréal,"7153, rue Berri",H2R 2G4,Province of Quèbec
1225,GARDERIE LES Z'HEUREUX INC.,GARD,23.0,,,Day Care,Montréal,"6001, rue Hochelaga",H1N 1X5,Province of Quèbec
1226,GARDERIE LES ÉTOILES,GARD,29.0,,,Day Care,Montréal,"7571, 17e avenue",H2A 2R7,Province of Quèbec
1227,GARDERIE LES ÉTOILES GRIFFINTOWN,GARD,52.0,,,Day Care,Montréal,"435, rue de l'Inspecteur",H3C 2K8,Province of Quèbec
1228,GARDERIE LINA ET LIMAR,GARD,42.0,,,Day Care,Montréal,"3329, rue Ontario Est",H1W 1P8,Province of Quèbec
1229,GARDERIE MAGIQUE INC.,GARD,59.0,,,Day Care,Montréal,"6110, boulevard Gouin Ouest",H4J 1E8,Province of Quèbec
1230,GARDERIE MAISON CHANA INC.,GARD,52.0,,,Day Care,Montréal,"6820, rue Lemieux",H3W 2V6,Province of Quèbec
1231,GARDERIE MAMYA,GARD,28.0,,,Day Care,Montréal,"6198, boulevard Monk",H4E 3H7,Province of Quèbec
1232,GARDERIE MAOR YISRAEL,GARD,80.0,,,Day Care,Montréal,"5237, avenue Clanranald, bureau 100",H3X 2S5,Province of Quèbec
1233,GARDERIE MARY POPPINS,GARD,30.0,Y,Y,Day Care,Montréal,"5136, avenue Prince-of-Wales",H4V 2N1,Province of Quèbec
1234,GARDERIE MARY POPPINS - NDG,GARD,36.0,,,Day Care,Montréal,"5130, avenue Prince-of-Wales",H4V 2N1,Province of Quèbec
1235,GARDERIE MERVEILLES DU ROYAUME,GARD,80.0,Y,Y,Day Care,Montréal,"9056, boulevard Maurice-Duplessis",H1E 6P7,Province of Quèbec
1236,GARDERIE MERVEILLES ROSEMONT I INC.,GARD,80.0,Y,Y,Day Care,Montréal,"2222, rue Bélanger",H2G 1C4,Province of Quèbec
1237,GARDERIE MERVEILLES ROSEMONT II,GARD,80.0,Y,Y,Day Care,Montréal,"4251-4259, rue Bélanger",H1T 1A6,Province of Quèbec
1238,GARDERIE MINI MERVEILLES,GARD,80.0,Y,Y,Day Care,Montréal,"7948, boulevard Maurice-Duplessis",H1E 3L9,Province of Quèbec
1239,GARDERIE MINI MERVEILLES II,GARD,80.0,Y,Y,Day Care,Montréal,"7944, boulevard Maurice-Duplessis",H1E 3L9,Province of Quèbec
1240,GARDERIE MINI TRÉSORS CDN-NDG,GARD,80.0,,,Day Care,Montréal,"2550, chemin Bates",H3S 1A7,Province of Quèbec
1241,GARDERIE MON BEAU CHÂTEAU,GARD,42.0,,,Day Care,Montréal,"4022, rue Hochelaga",H1W 1K3,Province of Quèbec
1242,GARDERIE MON BEAU CHÂTEAU II INC.,GARD,15.0,,,Day Care,Montréal,"2500, boulevard Pie-IX",H1V 2E7,Province of Quèbec
1243,GARDERIE MONDE TWEETY INC.,GARD,56.0,,,Day Care,Montréal,"9255, rue de Grosbois",H1K 4N6,Province of Quèbec
1244,GARDERIE MONT-SION INC,GARD,66.0,,,Day Care,Montréal,"3720, rue Dandurand",H1X 1N9,Province of Quèbec
1245,GARDERIE MONTESSORI WESTMOUNT,GARD,80.0,,,Day Care,Montréal,"5311, boulevard de Maisonneuve Ouest, bureau 201",H4A 1Z5,Province of Quèbec
1246,GARDERIE MÈRE ET MONDE INC.,GARD,74.0,,,Day Care,Montréal,"1405, boulevard Henri-Bourassa Ouest, bureau 101",H3M 3B2,Province of Quèbec
1247,GARDERIE MÉLODIE,GARD,45.0,,,Day Care,Montréal,"1260, rue Mackay, bureau 200",H3G 2H4,Province of Quèbec
1248,GARDERIE MÉTRO ST-MICHEL INC.,GARD,80.0,Y,Y,Day Care,Montréal,"7401, boulevard Saint-Michel",H2A 3A2,Province of Quèbec
1249,GARDERIE NARCISSE INC.,GARD,76.0,,,Day Care,Montréal,"4550, rue de Rouen",H1V 3V9,Province of Quèbec
1250,GARDERIE NOS STARS INC.,GARD,15.0,,,Day Care,Montréal,"8259, boul. Saint-Laurent",H2P 2M1,Province of Quèbec
1251,GARDERIE NOTRE-DAME-DE-GRÂCE /N.D.G. DAYCARE AND KINDERGARDEN,GARD,39.0,Y,Y,Day Care,Montréal,"3471, avenue Girouard",H4A 3C5,Province of Quèbec
1252,GARDERIE OLAMSHELI INC.,GARD,30.0,,,Day Care,Montréal,"4892, avenue St-Kevin, 2e étage",H3W 1P2,Province of Quèbec
1253,GARDERIE OPUS INCERTUM DU PLATEAU M.R. INC.,GARD,80.0,Y,Y,Day Care,Montréal,"4225, rue de la Roche",H2J 3H8,Province of Quèbec
1254,GARDERIE ORSHELI INC.,GARD,16.0,Y,Y,Day Care,Montréal,"4892, avenue Saint-Kevin",H3W 1P2,Province of Quèbec
1255,GARDERIE PALACE DES ANGES INC.,GARD,29.0,,,Day Care,Montréal,"1936, rue L.-O.-David",H2E 1K6,Province of Quèbec
1256,GARDERIE PALACE DES PETITS INC.,GARD,80.0,,,Day Care,Montréal,"1949, L.-O.-David",H2E 1K7,Province of Quèbec
1257,GARDERIE PALACE MAGIQUE INC.,GARD,80.0,,,Day Care,Montréal,"3333, rue Jarry Est, bureau 206",H1Z 2E5,Province of Quèbec
1258,GARDERIE PANDI PANDA INC.,GARD,80.0,,,Day Care,Montréal,"6582-6586, avenue Papineau",H2G 2X2,Province of Quèbec
1259,GARDERIE PAPILLON,GARD,75.0,Y,Y,Day Care,Montréal,"2300, boulevard René-Lévesque Ouest",H3H 2R5,Province of Quèbec
1260,GARDERIE PAR-DESSUS L'ARC-EN-CIEL GGC,GARD,30.0,Y,Y,Day Care,Montréal,"5964, avenue Notre-Dame-de-Grâce, bureau 201",H4A 1N1,Province of Quèbec
1261,GARDERIE PARK AVENUE INC. / PARK AVENUE CHILDCARE CENTRE INC.,GARD,55.0,,,Day Care,Montréal,"6091, avenue du Parc",H2V 4H4,Province of Quèbec
1262,GARDERIE PAUSE TENDRESSE INC.,GARD,43.0,,,Day Care,Montréal,"400, boulevard de Maisonneuve Ouest, bureau 53B",H3A 1L4,Province of Quèbec
1263,GARDERIE PETIT MONDE SNOWDON,GARD,80.0,Y,Y,Day Care,Montréal,"5415, chemin Queen-Mary, bureau 3",H3X 1V1,Province of Quèbec
1264,GARDERIE PETITS BIJOUX INC.,GARD,34.0,,,Day Care,Montréal,"1226, boulevard Rosemont",H2S 2A5,Province of Quèbec
1265,GARDERIE PICCOLO MONDO INC.,GARD,60.0,Y,Y,Day Care,Montréal,"9385, boulevard Saint-Michel",H1Z 4G9,Province of Quèbec
1266,GARDERIE PLACE CRÉMAZIE,GARD,80.0,Y,Y,Day Care,Montréal,"50, boulevard Crémazie Ouest, promenade 002",H2P 1A2,Province of Quèbec
1267,GARDERIE POLOCHON INC.,GARD,43.0,,,Day Care,Montréal,"6886, rue de Marseille",H1N 1M7,Province of Quèbec
1268,GARDERIE POUR L'AMOUR DES ENFANTS INC.,GARD,80.0,Y,Y,Day Care,Montréal,"11680, boulevard Rivière-des-Prairies",H1C 1P9,Province of Quèbec
1269,GARDERIE POUSSINET INC.,GARD,78.0,Y,Y,Day Care,Montréal,"3574, rue Jean-Talon Est, 2e étage",H2A 1X5,Province of Quèbec
1270,GARDERIE PRINCES ET PRINCESSES INC.,GARD,28.0,,,Day Care,Montréal,"1495, boulevard Saint-Jean-Baptiste",H1B 4A2,Province of Quèbec
1271,GARDERIE PRINCESSE SOFIA INC.,GARD,16.0,,,Day Care,Montréal,"4220, rue Bélanger",H1T 1A3,Province of Quèbec
1272,GARDERIE PRIVÉE ACADÉMINI INC. / ACADEMINI PRIVATE DAYCARE INC.,GARD,62.0,,,Day Care,Montréal,"2330, rue Notre-Dame Ouest, bureau 100",H3J 2Y2,Province of Quèbec
1273,GARDERIE PRÉ-EN-BULLES INC.,GARD,49.0,,,Day Care,Montréal,"2301, rue Fleury Est",H2B 1K8,Province of Quèbec
1274,GARDERIE PRÉMATERNELLE LA PLUME ET L'ENFANT INC.,GARD,53.0,,,Day Care,Montréal,"2228, boulevard Rosemont",H2G 1T5,Province of Quèbec
1275,GARDERIE PRÉSCOLAIRE MONTESSORI AHUNTSIC INC.,GARD,80.0,,,Day Care,Montréal,"25, boulevard Henri-Bourassa Ouest",H3L 1M6,Province of Quèbec
1276,GARDERIE PRÉSCOLAIRE MONTESSORI INTERNATIONALE (DÉCARIE),GARD,68.0,,,Day Care,Montréal,"6525, boulevard Décarie, bureau 122",H3W 3E3,Province of Quèbec
1277,GARDERIE PRÉSCOLAIRE MONTESSORI INTERNATIONALE INC.,GARD,44.0,,,Day Care,Montréal,"6525, boulevard Décarie, bureau 123",H3W 3E3,Province of Quèbec
1278,GARDERIE QWAQWAQ INC.,GARD,80.0,,,Day Care,Montréal,"6000, chemin de la Côte-des-Neiges, bureau 410",H3S 1Z8,Province of Quèbec
1279,GARDERIE RAINBOW,GARD,64.0,,,Day Care,Montréal,"2005, rue Saint-Jacques",H3J 1H3,Province of Quèbec
1280,GARDERIE RITA INC.,GARD,42.0,,,Day Care,Montréal,"7772, 16e Avenue",H2A 2T4,Province of Quèbec
1281,GARDERIE RIVER'S EDGE INC.,GARD,74.0,,,Day Care,Montréal,"5565, chemin de la Côte-Saint-Antoine",H4A 1R4,Province of Quèbec
1282,GARDERIE ROSE DES ENFANTS,GARD,70.0,,,Day Care,Montréal,"1212, rue Jean-Talon Est",H2R 1W2,Province of Quèbec
1283,GARDERIE ROSETTE,GARD,77.0,Y,Y,Day Care,Montréal,"9724, 4e rue, bureau 202",H1C 1T2,Province of Quèbec
1284,GARDERIE ROYAUME DE RACHEL INC.,GARD,64.0,,,Day Care,Montréal,"528, rue Rachel Est",H2J 2H2,Province of Quèbec
1285,GARDERIE ROYAUME DES MERVEILLES,GARD,80.0,Y,Y,Day Care,Montréal,"8397, avenue Nicolas-Leblanc",H1E 3X1,Province of Quèbec
1286,GARDERIE RÊVE D'ENFANCE,GARD,80.0,Y,Y,Day Care,Montréal,"6950, rue Jean-Tavernier",H1M 2E6,Province of Quèbec
1287,GARDERIE RÊVES D'ENFANTS MONTRÉAL INC.,GARD,62.0,,,Day Care,Montréal,"741, rue Fleury est",H2C 1P2,Province of Quèbec
1288,GARDERIE SARANIA INC.,GARD,45.0,,,Day Care,Montréal,"3280, rue Legendre Est",H1Z 1P4,Province of Quèbec
1289,GARDERIE SHERAZAD INC.,GARD,60.0,,,Day Care,Montréal,"4255, avenue de Courtrai",H3S 1B8,Province of Quèbec
1290,GARDERIE ST-MICHEL F.C. INC.,GARD,80.0,Y,Y,Day Care,Montréal,"3199, avenue Émile-Journault",H1Z 1T7,Province of Quèbec
1291,GARDERIE STE-JULIENNE (GARDERIE SANTA GIULIANA),GARD,75.0,Y,Y,Day Care,Montréal,"6770, avenue Henri-Julien",H2S 2V4,Province of Quèbec
1292,"GARDERIE THALIE, INC.",GARD,57.0,,,Day Care,Montréal,"3544, rue Masson",H1X 1R9,Province of Quèbec
1293,GARDERIE UNE VIE D'ENFANCE,GARD,75.0,Y,Y,Day Care,Montréal,"2085, rue de Salaberry",H3M 1K6,Province of Quèbec
1294,GARDERIE UNIVERS DES ANGES INC.,GARD,80.0,,,Day Care,Montréal,"13866, rue Sherbrooke Est",H1A 3Z4,Province of Quèbec
1295,GARDERIE VENDÔME,GARD,77.0,Y,Y,Day Care,Montréal,"4160, Grand Boulevard",H4B 2X6,Province of Quèbec
1296,GARDERIE VIENS GRANDIR INC.,GARD,80.0,,,Day Care,Montréal,"1117, rue de Louvain Est",H2M 2E6,Province of Quèbec
1297,GARDERIE YAMY INC.,GARD,56.0,,,Day Care,Montréal,"4250, rue Jean-Rivard",H1Z 2A8,Province of Quèbec
1298,GARDERIE YMCA CENTRE-VILLE,GARD,45.0,,,Day Care,Montréal,"1440, rue Stanley",H3A 1P7,Province of Quèbec
1299,GARDERIE YMCA DU PARC,GARD,30.0,Y,Y,Day Care,Montréal,"160, rue St-Viateur Est, bureau 421",H2T 1A8,Province of Quèbec
1300,GARDERIE YMCA UBISOFT,GARD,80.0,Y,Y,Day Care,Montréal,"160, rue Saint-Viateur Est, bureau 422",H2T 1A8,Province of Quèbec
1301,GARDERIE À MOI MES ENFANTS INC.,GARD,80.0,Y,Y,Day Care,Montréal,"7541, avenue Léonard-De-Vinci",H2A 2P2,Province of Quèbec
1302,GARDERIE ÉDUCATIVE - DÉCOUVRIR LE MONDE INC.,GARD,22.0,,,Day Care,Montréal,"4179, rue Jarry Est",H1Z 2H5,Province of Quèbec
1303,GARDERIE ÉDUCATIVE 3124 SHERBROOKE EST,GARD,38.0,Y,Y,Day Care,Montréal,"3124, rue Sherbrooke Est",H1W 1B6,Province of Quèbec
1304,GARDERIE ÉDUCATIVE AHUNTSIC,GARD,80.0,,,Day Care,Montréal,"14, rue Sauvé Ouest",H3L 3P9,Province of Quèbec
1305,GARDERIE ÉDUCATIVE AHUNTSIC II,GARD,30.0,,,Day Care,Montréal,"10, rue Sauvé Ouest",H3L 3P9,Province of Quèbec
1306,GARDERIE ÉDUCATIVE AU ROYAUME DES PETITS AMIS,GARD,80.0,Y,Y,Day Care,Montréal,"1985, boulevard Henri-Bourassa Est",H2B 1S4,Province of Quèbec
1307,GARDERIE ÉDUCATIVE AU ROYAUME DES PETITS AMIS II,GARD,80.0,Y,Y,Day Care,Montréal,"8650, rue Saint-Urbain",H2P 2P3,Province of Quèbec
1308,GARDERIE ÉDUCATIVE BAMBINO VILLAGE II INC.,GARD,51.0,,,Day Care,Montréal,"8081, avenue André-Ampère",H1E 3J9,Province of Quèbec
1309,GARDERIE ÉDUCATIVE BAMBINO VILLAGE INC.,GARD,42.0,,,Day Care,Montréal,"8079, avenue André-Ampère",H1E 3J5,Province of Quèbec
1310,GARDERIE ÉDUCATIVE BÉLAIR,GARD,80.0,Y,Y,Day Care,Montréal,"3941, rue Bélair",H2A 2C6,Province of Quèbec
1311,GARDERIE ÉDUCATIVE CAPRICORNE INC.,GARD,41.0,,,Day Care,Montréal,"1947, avenue Charland",H1Z 1A1,Province of Quèbec
1312,GARDERIE ÉDUCATIVE CAPUCINE ET LULU INC.,GARD,32.0,,,Day Care,Montréal,"1095, rue Saint-Zotique Est",H2S 1N1,Province of Quèbec
1313,GARDERIE ÉDUCATIVE DE L'EST INC.,GARD,61.0,,,Day Care,Montréal,"6905, rue Beaubien Est",H1M 3B2,Province of Quèbec
1314,GARDERIE ÉDUCATIVE DE LA PETITE PATRIE,GARD,23.0,Y,Y,Day Care,Montréal,"3801, rue Dandurand",H1X 1P3,Province of Quèbec
1315,GARDERIE ÉDUCATIVE DES PETITES MAINS MAGIQUES INC.,GARD,29.0,,,Day Care,Montréal,"6531, rue Beaubien Est",H1M 1B1,Province of Quèbec
1316,GARDERIE ÉDUCATIVE DES ROSES ET DES CHOUX INC.,GARD,33.0,,,Day Care,Montréal,"8305, rue Saint-Denis",H2P 2G9,Province of Quèbec
1317,GARDERIE ÉDUCATIVE DES TRÉSORS DU PARC,GARD,70.0,Y,Y,Day Care,Montréal,"820, rue de Liège Ouest",H3N 1B4,Province of Quèbec
1318,GARDERIE ÉDUCATIVE DIAMANT VERT INC.,GARD,24.0,,,Day Care,Montréal,"3957, rue Masson",H1X 1T3,Province of Quèbec
1319,GARDERIE ÉDUCATIVE DORA INC.,GARD,41.0,,,Day Care,Montréal,"7543, avenue Léonard-de-Vinci",H2A 2P2,Province of Quèbec
1320,GARDERIE ÉDUCATIVE ENFANTS DU MONDE INC.,GARD,49.0,,,Day Care,Montréal,"4444, Bélanger C.P. H1T",H1T 1B6,Province of Quèbec
1321,GARDERIE ÉDUCATIVE ET POUPONNIÈRE RIVIÈRE-DES-PRAIRIES,GARD,80.0,,,Day Care,Montréal,"10480, boulevard Perras, bureau 22",H1C 2H7,Province of Quèbec
1322,GARDERIE ÉDUCATIVE HAKUNA MA-TA-TA INC.,GARD,65.0,,,Day Care,Montréal,"2950, rue Fleury Est",H2B 1M4,Province of Quèbec
1323,GARDERIE ÉDUCATIVE HARMONIE D'ENFANCE INC.,GARD,80.0,,,Day Care,Montréal,"6995, avenue Victoria",H3W 2T5,Province of Quèbec
1324,GARDERIE ÉDUCATIVE HARMONIE D'ENFANCE INC.,GARD,15.0,,,Day Care,Montréal,"6985, avenue Victoria",H3W 2T5,Province of Quèbec
1325,GARDERIE ÉDUCATIVE ILE DES ANGES INC.,GARD,41.0,,,Day Care,Montréal,"6210, avenue Papineau",H2G 2W9,Province of Quèbec
1326,GARDERIE ÉDUCATIVE JARDIN DE MICKEY INC.,GARD,54.0,Y,Y,Day Care,Montréal,"7063, boulevard Saint-Michel",H2A 2Z6,Province of Quèbec
1327,GARDERIE ÉDUCATIVE JOLIETTE INC.,GARD,45.0,,,Day Care,Montréal,"3478, rue Hochelaga",H1W 1H5,Province of Quèbec
1328,"GARDERIE ÉDUCATIVE JULIETTE, LÉA & CIE",GARD,80.0,Y,Y,Day Care,Montréal,"6230, boulevard Décarie",H3X 2J9,Province of Quèbec
1329,GARDERIE ÉDUCATIVE L'ACADÉMIE DES EXPERTS,GARD,21.0,,,Day Care,Montréal,"3531, rue Bélair",H2A 2B1,Province of Quèbec
1330,GARDERIE ÉDUCATIVE L'ARC-EN-CIEL DU PLATEAU INC.,GARD,26.0,,,Day Care,Montréal,"2440, avenuedu Mont-royal est",H2H 1L1,Province of Quèbec
1331,GARDERIE ÉDUCATIVE L'ENFANCE C'EST MAGIQUE INC.,GARD,59.0,,,Day Care,Montréal,"1140, rue Jean-Talon Est, suite 200",H2R 1V9,Province of Quèbec
1332,GARDERIE ÉDUCATIVE L'ENFANT ET LE JEU I,GARD,76.0,,,Day Care,Montréal,"5888, avenue Papineau",H2G 2W6,Province of Quèbec
1333,GARDERIE ÉDUCATIVE LA BOÎTE AUX 1000 MOTS,GARD,80.0,,,Day Care,Montréal,"6500, boulevard Pie-IX, bureau 201 et 202",H1X 2C6,Province of Quèbec
1334,GARDERIE ÉDUCATIVE LA GRANDE OURSE,GARD,77.0,,,Day Care,Montréal,"3610, boulevard Saint-Joseph Est",H1X 1W6,Province of Quèbec
1335,GARDERIE ÉDUCATIVE LA PETITE ÉCOLE DE MES ANGES INC.,GARD,51.0,,,Day Care,Montréal,"90, boulevard Henri-Bourassa Ouest",H3L 1M7,Province of Quèbec
1336,GARDERIE ÉDUCATIVE LA VOLIÈRE INC.,GARD,60.0,Y,Y,Day Care,Montréal,"10501, avenue Péloquin",H2C 2K4,Province of Quèbec
1337,GARDERIE ÉDUCATIVE LAJOIE,GARD,26.0,,,Day Care,Montréal,"4037, rue Beaubien Est",H1X 1H7,Province of Quèbec
1338,GARDERIE ÉDUCATIVE LE CASTELNAU,GARD,80.0,,,Day Care,Montréal,"7487, boulevard Saint-Laurent",H2R 1W8,Province of Quèbec
1339,GARDERIE ÉDUCATIVE LE FUTUR DE L'ENFANT INC./CHILD'S FUTURE EDUCATIONAL DAYCARE INC.,GARD,80.0,Y,Y,Day Care,Montréal,"985, rue Jarry Ouest",H3N 1H3,Province of Quèbec
1340,GARDERIE ÉDUCATIVE LE MEILLEUR DE LA PETITE ENFANCE INC.,GARD,80.0,,,Day Care,Montréal,"2720, rue Rachel Est, bureau 160",H2H 1S7,Province of Quèbec
1341,GARDERIE ÉDUCATIVE LE NID D'ABEILLES INC.,GARD,60.0,,,Day Care,Montréal,"8001, avenue Blaise-Pascal",H1E 3X7,Province of Quèbec
1342,GARDERIE ÉDUCATIVE LE PLAISIR D'ENFANCE,GARD,60.0,,,Day Care,Montréal,"11800, Avenue Pierre-Blanchet",H1E 7B1,Province of Quèbec
1343,GARDERIE ÉDUCATIVE LE ROYAUME DE LA MAGIE INC.,GARD,42.0,,,Day Care,Montréal,"8676, rue Sainte-Claire",H1L 1Y2,Province of Quèbec
1344,GARDERIE ÉDUCATIVE LE TRÈS BON DÉPART,GARD,32.0,,,Day Care,Montréal,"8600, rue Hochelaga",H1L 2M4,Province of Quèbec
1345,GARDERIE ÉDUCATIVE LES AMOURS DU ROITELET INC.,GARD,80.0,,,Day Care,Montréal,"1660, boulevard Henri-Bourassa Est, bureau A",H2C 1J2,Province of Quèbec
1346,GARDERIE ÉDUCATIVE LES ANGES DE BEAUBIEN INC.,GARD,42.0,,,Day Care,Montréal,"6500, rue Beaubien Est",H1M 1A9,Province of Quèbec
1347,GARDERIE ÉDUCATIVE LES BEAUX JOURS INC.,GARD,50.0,,,Day Care,Montréal,"2315, Avenue Charland",H1Z 1B8,Province of Quèbec
1348,GARDERIE ÉDUCATIVE LES BEAUX SOURIRES,GARD,42.0,,,Day Care,Montréal,"7950, rue de Marseille",H1L 1N7,Province of Quèbec
1349,GARDERIE ÉDUCATIVE LES BONNES JOURNÉES INC.,GARD,32.0,,,Day Care,Montréal,"2050, 32e Avenue",H1A 3X4,Province of Quèbec
1350,GARDERIE ÉDUCATIVE LES COLOMBES DE NORMANDIE,GARD,80.0,,,Day Care,Montréal,"2620, rue de Salaberry, bureau 201",H3M 1L3,Province of Quèbec
1351,GARDERIE ÉDUCATIVE LES FUTURS GÉNIES,GARD,56.0,,,Day Care,Montréal,"260, boulevard Henri-Bourassa Ouest",H3L 1N6,Province of Quèbec
1352,GARDERIE ÉDUCATIVE LES GÉNIES D'ALADDIN INC.,GARD,34.0,,,Day Care,Montréal,"2566, rue Hochelaga",H2K 1J6,Province of Quèbec
1353,GARDERIE ÉDUCATIVE LES GÊNÉTS DU MONT ROYAL,GARD,34.0,,,Day Care,Montréal,"323, rue Roy Est",H2W 1M8,Province of Quèbec
1354,GARDERIE ÉDUCATIVE LES HEURES JOYEUSES INC.,GARD,60.0,,,Day Care,Montréal,"12535, avenue Fernand-Gauthier",H1E 2X2,Province of Quèbec
1355,GARDERIE ÉDUCATIVE LES JASMINS DE LA BELLE RIVE INC.,GARD,80.0,Y,Y,Day Care,Montréal,"7969, rue Hochelaga",H1L 2K9,Province of Quèbec
1356,GARDERIE ÉDUCATIVE LES JOLIS PETITS MINOIS INC.,GARD,55.0,Y,Y,Day Care,Montréal,"5817, rue Clark",H2T 2V6,Province of Quèbec
1357,GARDERIE ÉDUCATIVE LES MOUSSAILLONS INC.,GARD,56.0,,,Day Care,Montréal,"1093, rue Legendre Est",H2M 2N2,Province of Quèbec
1358,GARDERIE ÉDUCATIVE LES PETITES MAINS INC.,GARD,42.0,,,Day Care,Montréal,"5730, 10e avenue",H1Y 2H2,Province of Quèbec
1359,GARDERIE ÉDUCATIVE LES PETITS LAURIERS INC.,GARD,80.0,,,Day Care,Montréal,"1375, rue Laurier Est, porte 201",H2J 1H6,Province of Quèbec
1360,GARDERIE ÉDUCATIVE LES PETITS SOURIRES,GARD,35.0,Y,Y,Day Care,Montréal,"6206, avenue Somerled",H3X 2B3,Province of Quèbec
1361,GARDERIE ÉDUCATIVE LES RAYONS DU SOLEIL,GARD,56.0,,,Day Care,Montréal,"8060, rue Saint-Hubert",H2R 2P3,Province of Quèbec
1362,GARDERIE ÉDUCATIVE LES TRÉSORS DE BEAUMONT,GARD,80.0,,,Day Care,Montréal,"444, avenue Beaumont",H3N 1T7,Province of Quèbec
1363,GARDERIE ÉDUCATIVE LES ÉTOILES DU PLATEAU,GARD,40.0,,,Day Care,Montréal,"2100, rue Rachel Est",H2H 1P9,Province of Quèbec
1364,GARDERIE ÉDUCATIVE LIBELLULES ET PAPILLONS INC.,GARD,79.0,,,Day Care,Montréal,"3645, boulevard Saint-Joseph Est",H1X 1W7,Province of Quèbec
1365,GARDERIE ÉDUCATIVE MA BELLE CRÊCHE,GARD,55.0,,,Day Care,Montréal,"7044, boulevard Pie IX",H2A 2G4,Province of Quèbec
1366,GARDERIE ÉDUCATIVE MES CHÉRIS INC.,GARD,41.0,,,Day Care,Montréal,"6593, rue Beaubien Est",H1M 1B1,Province of Quèbec
